RowNumber	App	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated	Current Ver	Android Ver	row_num
846	Quizlet: Learn Languages & Vocab with Flashcards	EDUCATION	4.60	211856.00	110.00	10000000.00	Free	0.00	Everyone	Education	2018-08-01	Varies with device	Varies with device	4
2580	Quora	SOCIAL	4.50	313633.00	110.00	10000000.00	Free	0.00	Teen	Social	2018-07-25	Varies with device	Varies with device	2
2013	Racing in Car 2	GAME	4.30	234110.00	38.00	50000000.00	Free	0.00	Everyone	Racing	2016-11-22	1.0	2.3.3 and up	2
667	Random Video Chat	DATING		3.00	16.00	1000.00	Free	0.00	Mature 17+	Dating	2018-07-15	4.20	4.0.3 and up	2
614	Random Video Chat App With Strangers	DATING		3.00	4.80	1000.00	Free	0.00	Mature 17+	Dating	2018-07-17	1.	4.0 and up	2
2240	Real Racing 3	FAMILY	4.50	354384.00	71.00	10000000.00	Free	0.00	Everyone	Racing;Action & Adventure	2018-07-02	6.4.0	4.1 and up	2
1469	realestate.com.au - Buy, Rent & Sell Property	HOUSE_AND_HOME	3.80	14653.00	110.00	1000000.00	Free	0.00	Everyone	House & Home	2018-07-16	Varies with device	Varies with device	2
1506	Realtor.com Real Estate: Homes for Sale and Rent	HOUSE_AND_HOME	4.50	162243.00	12.00	10000000.00	Free	0.00	Everyone	House & Home	2018-07-26	8.18	4.0.3 and up	2
8425	Red Bull TV: Live Sports, Music & Entertainment	FAMILY	4.40	42069.00	110.00	1000000.00	Free	0.00	Teen	Entertainment	2018-08-03	Varies with device	Varies with device	2
1467	Redfin Real Estate	HOUSE_AND_HOME	4.60	36857.00	19.00	1000000.00	Free	0.00	Everyone	House & Home	2018-07-25	220.0	5.0 and up	2
1329	Relax Meditation: Sleep with Sleep Sounds	HEALTH_AND_FITNESS	4.40	26540.00	43.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2017-02-09	2.5.1	4.0.3 and up	2
1442	Relax Melodies: Sleep Sounds	HEALTH_AND_FITNESS	4.50	233243.00	110.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-23	Varies with device	Varies with device	2
2716	RetailMeNot - Coupons, Deals & Discount Shopping	SHOPPING	4.40	210208.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-08-01	Varies with device	Varies with device	2
2768	RetailMeNot - Coupons, Deals & Discount Shopping	SHOPPING	4.40	210208.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-08-01	Varies with device	Varies with device	3
3784	Reuters News	NEWS_AND_MAGAZINES	4.30	13169.00	25.00	1000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-06-06	3.4.4	4.1 and up	2
1914	Rider	GAME	4.50	655145.00	72.00	10000000.00	Free	0.00	Teen	Arcade	2017-07-17	1.2.1	4.0.3 and up	2
3401	Ringtone Maker	PERSONALIZATION	4.30	495905.00	110.00	50000000.00	Free	0.00	Everyone	Personalization	2018-07-29	Varies with device	Varies with device	2
1137	Robinhood - Investing, No Fees	FINANCE	4.60	57493.00	110.00	1000000.00	Free	0.00	Everyone	Finance	2018-07-31	Varies with device	Varies with device	2
2207	ROBLOX	FAMILY	4.50	4450890.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	2
2089	ROBLOX	FAMILY	4.50	4450855.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	3
2017	ROBLOX	FAMILY	4.50	4449910.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	4
1871	ROBLOX	GAME	4.50	4449910.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	5
1842	ROBLOX	GAME	4.50	4449882.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	6
1749	ROBLOX	GAME	4.50	4448791.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	7
1702	ROBLOX	GAME	4.50	4447346.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	8
1654	ROBLOX	GAME	4.50	4447388.00	67.00	100000000.00	Free	0.00	Everyone 10+	Adventure;Action & Adventure	2018-07-31	2.347.225742	4.1 and up	9
802	Rosetta Stone: Learn to Speak & Read New Languages	EDUCATION	4.50	172508.00	76.00	5000000.00	Free	0.00	Everyone	Education;Education	2018-06-27	5.2.1	5.0 and up	2
832	Rosetta Stone: Learn to Speak & Read New Languages	EDUCATION	4.50	172508.00	76.00	5000000.00	Free	0.00	Everyone	Education;Education	2018-06-27	5.2.1	5.0 and up	3
848	Rosetta Stone: Learn to Speak & Read New Languages	EDUCATION	4.50	172508.00	76.00	5000000.00	Free	0.00	Everyone	Education;Education	2018-06-27	5.2.1	5.0 and up	4
2517	RT 516 VET	MEDICAL		0.00	29.00	10.00	Free	0.00	Everyone	Medical	2018-07-13	300000.1.11	4.0.3 and up	2
5295	RULES OF SURVIVAL	GAME	4.20	1343106.00	56.00	10000000.00	Free	0.00	Teen	Action	2018-08-01	1.180271.184729	4.0 and up	2
8195	Run Sausage Run!	GAME	4.40	276105.00	110.00	10000000.00	Free	0.00	Everyone 10+	Arcade	2018-08-01	Varies with device	4.1 and up	2
1309	Run with Map My Run	HEALTH_AND_FITNESS	4.50	183669.00	57.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-27	18.7.1	5.0 and up	2
1299	Run with Map My Run	HEALTH_AND_FITNESS	4.50	183662.00	57.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-27	18.7.1	5.0 and up	3
1389	Runkeeper - GPS Track Run Walk	HEALTH_AND_FITNESS	4.50	501144.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-16	Varies with device	Varies with device	2
1278	Runtastic Running App & Mile Tracker	HEALTH_AND_FITNESS	4.50	827597.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-25	Varies with device	Varies with device	2
1392	Runtastic Running App & Mile Tracker	HEALTH_AND_FITNESS	4.50	827653.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-25	Varies with device	Varies with device	3
5601	Runtastic Sleep Better: Sleep Cycle & Smart Alarm	HEALTH_AND_FITNESS	4.10	111465.00	110.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-25	Varies with device	Varies with device	2
2192	Sago Mini Babies	FAMILY	4.50	253.00	83.00	10000.00	Paid	3.99	Everyone	Education;Pretend Play	2016-10-28	1.1	4.0.3 and up	2
2197	Sago Mini Friends	FAMILY	4.40	13155.00	83.00	1000000.00	Free	0.00	Everyone	Education;Pretend Play	2016-06-16	1.3	4.0.3 and up	2
2233	Sago Mini Friends	FAMILY	4.40	13155.00	83.00	1000000.00	Free	0.00	Everyone	Education;Pretend Play	2016-06-16	1.3	4.0.3 and up	3
2597	SayHi Chat, Meet New People	SOCIAL	4.20	423105.00	110.00	10000000.00	Free	0.00	Mature 17+	Social	2018-07-09	Varies with device	Varies with device	2
2625	SayHi Chat, Meet New People	SOCIAL	4.20	423138.00	110.00	10000000.00	Free	0.00	Mature 17+	Social	2018-07-09	Varies with device	Varies with device	3
1626	Scarf Fashion Designer	LIFESTYLE	4.40	16637.00	10.00	1000000.00	Free	0.00	Everyone	Lifestyle	2017-06-18	1.8	2.3 and up	2
2081	School of Dragons	FAMILY	4.10	530792.00	110.00	10000000.00	Free	0.00	Everyone	Role Playing;Action & Adventure	2018-05-30	Varies with device	Varies with device	2
2005	Score! Hero	GAME	4.60	5419676.00	96.00	100000000.00	Free	0.00	Everyone	Sports	2018-06-13	1.751	4.4 and up	2
1898	Score! Hero	GAME	4.60	5419676.00	96.00	100000000.00	Free	0.00	Everyone	Sports	2018-06-13	1.751	4.4 and up	3
2500	ScriptSave WellRx Rx Discounts	MEDICAL	3.80	700.00	37.00	100000.00	Free	0.00	Everyone	Medical	2018-06-21	3.3.0	4.4 and up	2
1375	Seven - 7 Minute Workout Training Challenge	HEALTH_AND_FITNESS	4.50	75571.00	110.00	1000000.00	Free	0.00	Everyone	Health & Fitness	2018-08-03	7.2.5	Varies with device	2
1933	Shadow Fight 2	GAME	4.60	10979062.00	88.00	100000000.00	Free	0.00	Everyone 10+	Action	2018-07-02	1.9.38	3.0 and up	2
3273	Share Music & Transfer Files - Xender	TOOLS	4.40	1280423.00	110.00	100000000.00	Free	0.00	Everyone	Tools	2018-07-20	Varies with device	Varies with device	2
3256	SHAREit - Transfer & Share	TOOLS	4.60	7790693.00	17.00	500000000.00	Free	0.00	Everyone	Tools	2018-07-30	4.5.28_ww	4.1 and up	2
2712	Shopkick: Free Gift Cards, Shop Rewards & Deals	SHOPPING	4.30	213735.00	43.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-24	5.3.73	4.4 and up	2
2220	Shopkins World!	FAMILY	4.30	169609.00	34.00	10000000.00	Free	0.00	Everyone	Arcade;Action & Adventure	2018-06-13	3.6.1	4.1 and up	2
2749	Shopular: Coupons, Weekly Ads & Shopping Deals	SHOPPING	4.70	57920.00	110.00	1000000.00	Free	0.00	Everyone	Shopping	2018-05-31	Varies with device	Varies with device	2
980	SHOWTIME	ENTERTAINMENT	4.20	12398.00	110.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-02	Varies with device	Varies with device	2
4611	Showtime Anytime	FAMILY	3.70	18522.00	110.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-02	Varies with device	Varies with device	2
2889	Shutterfly: Free Prints, Photo Books, Cards, Gifts	PHOTOGRAPHY	4.60	98716.00	59.00	5000000.00	Free	0.00	Everyone	Photography	2018-08-01	5.13.1	5.0 and up	2
2858	Shutterfly: Free Prints, Photo Books, Cards, Gifts	PHOTOGRAPHY	4.60	98716.00	59.00	5000000.00	Free	0.00	Everyone	Photography	2018-08-01	5.13.1	5.0 and up	3
2956	Shutterfly: Free Prints, Photo Books, Cards, Gifts	PHOTOGRAPHY	4.60	98717.00	59.00	5000000.00	Free	0.00	Everyone	Photography	2018-08-01	5.13.1	5.0 and up	4
285	SignEasy | Sign and Fill PDF and other Documents	BUSINESS	4.30	8978.00	110.00	1000000.00	Free	0.00	Everyone	Business	2018-07-25	Varies with device	Varies with device	2
1156	Simple - Better Banking	FINANCE	4.40	7731.00	24.00	100000.00	Free	0.00	Everyone	Finance	2018-08-02	2.53.2	5.0 and up	2
1444	Simple Habit Meditation	HEALTH_AND_FITNESS	4.70	11689.00	20.00	500000.00	Free	0.00	Everyone	Health & Fitness	2018-07-27	1.29.15	4.4 and up	2
1261	Six Pack in 30 Days - Abs Workout	HEALTH_AND_FITNESS	4.90	272337.00	13.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-06-21	1.0.2	4.2 and up	2
2615	SKOUT - Meet, Chat, Go Live	SOCIAL	4.30	1064049.00	110.00	50000000.00	Free	0.00	Mature 17+	Social	2018-07-28	Varies with device	Varies with device	2
392	Skype - free IM & video calls	COMMUNICATION	4.10	10484169.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	2
4235	Skype - free IM & video calls	COMMUNICATION	4.10	10484169.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	3
3193	Skyscanner	TRAVEL_AND_LOCAL	4.50	481546.00	29.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-08-06	5.48	4.4 and up	2
3110	Skyscanner	TRAVEL_AND_LOCAL	4.50	481545.00	29.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-08-06	5.48	4.4 and up	3
3208	Skyscanner	TRAVEL_AND_LOCAL	4.50	481546.00	29.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-08-06	5.48	4.4 and up	4
3222	Skyscanner	TRAVEL_AND_LOCAL	4.50	481546.00	29.00	10000000.00	Free	0.00	Everyone	Travel & Local	2018-08-06	5.48	4.4 and up	5
270	Slack	BUSINESS	4.40	51507.00	110.00	5000000.00	Free	0.00	Everyone	Business	2018-08-02	Varies with device	Varies with device	2
241	Slack	BUSINESS	4.40	51507.00	110.00	5000000.00	Free	0.00	Everyone	Business	2018-08-02	Varies with device	Varies with device	3
2794	Slickdeals: Coupons & Shopping	SHOPPING	4.50	33583.00	12.00	1000000.00	Free	0.00	Everyone	Shopping	2018-07-30	3.9	4.4 and up	2
10754	Slickdeals: Coupons & Shopping	SHOPPING	4.50	33599.00	12.00	1000000.00	Free	0.00	Everyone	Shopping	2018-07-30	3.9	4.4 and up	3
1660	slither.io	GAME	4.40	5234162.00	110.00	100000000.00	Free	0.00	Everyone	Action	2017-11-14	Varies with device	2.3 and up	2
1736	slither.io	GAME	4.40	5234825.00	110.00	100000000.00	Free	0.00	Everyone	Action	2017-11-14	Varies with device	2.3 and up	3
1892	slither.io	GAME	4.40	5235294.00	110.00	100000000.00	Free	0.00	Everyone	Action	2017-11-14	Varies with device	2.3 and up	4
1922	slither.io	GAME	4.40	5235294.00	110.00	100000000.00	Free	0.00	Everyone	Action	2017-11-14	Varies with device	2.3 and up	5
1758	slither.io	GAME	4.40	5234810.00	110.00	100000000.00	Free	0.00	Everyone	Action	2017-11-14	Varies with device	2.3 and up	6
3438	Smart Launcher 5	PERSONALIZATION	4.40	512106.00	110.00	10000000.00	Free	0.00	Everyone	Personalization	2018-07-16	Varies with device	Varies with device	2
2604	Snapchat	SOCIAL	4.00	17014705.00	110.00	500000000.00	Free	0.00	Teen	Social	2018-07-30	Varies with device	Varies with device	2
2551	Snapchat	SOCIAL	4.00	17014787.00	110.00	500000000.00	Free	0.00	Teen	Social	2018-07-30	Varies with device	Varies with device	3
3871	Snapchat	SOCIAL	4.00	17000166.00	110.00	500000000.00	Free	0.00	Teen	Social	2018-07-30	Varies with device	Varies with device	4
1757	Sniper 3D Gun Shooter: Free Shooting Games - FPS	GAME	4.60	7672495.00	110.00	100000000.00	Free	0.00	Mature 17+	Action	2018-08-02	Varies with device	Varies with device	2
1926	Sniper 3D Gun Shooter: Free Shooting Games - FPS	GAME	4.60	7674252.00	110.00	100000000.00	Free	0.00	Mature 17+	Action	2018-08-02	Varies with device	Varies with device	3
1911	Sniper 3D Gun Shooter: Free Shooting Games - FPS	GAME	4.60	7674252.00	110.00	100000000.00	Free	0.00	Mature 17+	Action	2018-08-02	Varies with device	Varies with device	4
1724	Sniper 3D Gun Shooter: Free Shooting Games - FPS	GAME	4.60	7672495.00	110.00	100000000.00	Free	0.00	Mature 17+	Action	2018-08-02	Varies with device	Varies with device	5
1700	Sniper 3D Gun Shooter: Free Shooting Games - FPS	GAME	4.60	7671249.00	110.00	100000000.00	Free	0.00	Mature 17+	Action	2018-08-02	Varies with device	Varies with device	6
2724	SnipSnap Coupon App	SHOPPING	4.20	9975.00	18.00	1000000.00	Free	0.00	Everyone	Shopping	2018-01-22	1.4	4.3 and up	2
767	Socratic - Math Answers & Homework Help	EDUCATION	4.60	37862.00	5.40	1000000.00	Free	0.00	Everyone	Education	2018-06-07	1.8.1	4.1 and up	2
1668	Sonic Dash	GAME	4.50	3778921.00	75.00	100000000.00	Free	0.00	Everyone	Arcade	2018-07-26	3.8.5.Go	4.1 and up	2
1207	SONIC Drive-In	FOOD_AND_DRINK	4.30	19314.00	43.00	1000000.00	Free	0.00	Everyone	Food & Drink	2018-07-31	3.3.6	4.4 and up	2
2182	Sounds for Toddlers FREE	FAMILY	4.40	6190.00	23.00	1000000.00	Free	0.00	Everyone	Educational;Education	2015-08-24	1.7.1	4.0 and up	2
3124	Southwest Airlines	TRAVEL_AND_LOCAL	3.90	24781.00	8.30	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-11	5.6.1	6.0 and up	2
9571	Spanish English Translator	BOOKS_AND_REFERENCE	4.20	87919.00	110.00	10000000.00	Free	0.00	Teen	Books & Reference	2018-05-28	Varies with device	Varies with device	2
1198	Starbucks	FOOD_AND_DRINK	4.50	455377.00	35.00	10000000.00	Free	0.00	Everyone	Food & Drink	2018-08-01	4.11.1	4.4 and up	2
915	STARZ	ENTERTAINMENT	4.30	88185.00	110.00	10000000.00	Free	0.00	Mature 17+	Entertainment	2018-06-20	Varies with device	Varies with device	2
965	STARZ	ENTERTAINMENT	4.30	88185.00	110.00	10000000.00	Free	0.00	Mature 17+	Entertainment	2018-06-20	Varies with device	Varies with device	3
2735	Stocard - Rewards Cards Wallet	SHOPPING	4.60	284721.00	20.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-31	7.2.1	4.1 and up	2
500	stranger chat - anonymous chat	DATING	3.50	13202.00	6.10	1000000.00	Free	0.00	Mature 17+	Dating	2018-07-07	2.4.1	4.1 and up	2
2134	Strawberry Shortcake BerryRush	FAMILY	4.30	525552.00	48.00	10000000.00	Free	0.00	Everyone	Action;Action & Adventure	2017-10-15	1.2.3	2.3 and up	2
1944	Strawberry Shortcake BerryRush	GAME	4.30	525517.00	48.00	10000000.00	Free	0.00	Everyone	Action;Action & Adventure	2017-10-15	1.2.3	2.3 and up	3
9937	Strawberry Shortcake Ice Cream Island	FAMILY	4.20	32200.00	15.00	5000000.00	Free	0.00	Everyone	Casual;Pretend Play	2017-11-06	1.2	4.1 and up	2
1617	StyleSeat	LIFESTYLE	4.70	20304.00	24.00	500000.00	Free	0.00	Everyone	Lifestyle	2018-07-31	4.35	4.0.3 and up	2
1701	Subway Surfers	GAME	4.50	27723193.00	76.00	1000000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-12	1.90.0	4.1 and up	2
1918	Subway Surfers	GAME	4.50	27725352.00	76.00	1000000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-12	1.90.0	4.1 and up	3
1873	Subway Surfers	GAME	4.50	27725352.00	76.00	1000000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-12	1.90.0	4.1 and up	4
1751	Subway Surfers	GAME	4.50	27724094.00	76.00	1000000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-12	1.90.0	4.1 and up	5
3897	Subway Surfers	GAME	4.50	27711703.00	76.00	1000000000.00	Free	0.00	Everyone 10+	Arcade	2018-07-12	1.90.0	4.1 and up	6
1208	SUBWAYÂ®	FOOD_AND_DRINK	3.80	21314.00	41.00	1000000.00	Free	0.00	Everyone	Food & Drink	2018-07-24	7.9.0.0	4.4 and up	2
517	Sudy â€“ Meet Elite & Rich Single	DATING	4.10	17268.00	40.00	500000.00	Free	0.00	Mature 17+	Dating	2018-06-25	4.1.2	4.0.3 and up	2
2021	Super ABC! Learning games for kids! Preschool apps	FAMILY	4.60	20267.00	46.00	1000000.00	Free	0.00	Everyone	Educational;Education	2018-07-16	1.1.6.7	4.1 and up	2
2496	Super Hearing Super Ear Amplifier	MEDICAL	4.10	21.00	20.00	1000.00	Free	0.00	Everyone	Medical	2018-06-11	1.1	4.1 and up	2
1675	Super Jim Jump - pixel 3d	GAME	4.50	10393.00	18.00	1000000.00	Free	0.00	Everyone	Arcade	2018-07-11	2.2.3181	4.0 and up	2
1735	Super Jim Jump - pixel 3d	GAME	4.50	10434.00	18.00	1000000.00	Free	0.00	Everyone	Arcade	2018-07-11	2.2.3181	4.0 and up	3
1997	Swamp Attack	GAME	4.40	2119235.00	70.00	50000000.00	Free	0.00	Everyone 10+	Action	2018-06-29	3.0.1	4.1 and up	2
2428	Sway Medical	MEDICAL	5.00	3.00	22.00	100.00	Free	0.00	Everyone	Medical	2018-07-25	3.0.0	5.0 and up	2
2645	Tagged - Meet, Chat & Dating	SOCIAL	4.10	486830.00	110.00	10000000.00	Free	0.00	Mature 17+	Social	2018-06-21	Varies with device	Varies with device	2
388	Talkatone: Free Texts, Calls & Phone Number	COMMUNICATION	4.10	132014.00	25.00	10000000.00	Free	0.00	Everyone	Communication	2018-07-18	6.1	4.2 and up	2
4212	Talking Ben the Dog	FAMILY	4.30	1633565.00	57.00	100000000.00	Free	0.00	Everyone	Entertainment	2018-07-03	3.5.2.2	4.1 and up	2
1907	Talking Tom Gold Run	GAME	4.60	2698882.00	78.00	100000000.00	Free	0.00	Everyone	Action	2018-07-31	2.8.2.59	4.1 and up	2
1924	Talking Tom Gold Run	GAME	4.60	2698889.00	78.00	100000000.00	Free	0.00	Everyone	Action	2018-07-31	2.8.2.59	4.1 and up	3
1738	Talking Tom Gold Run	GAME	4.60	2698348.00	78.00	100000000.00	Free	0.00	Everyone	Action	2018-07-31	2.8.2.59	4.1 and up	4
474	Talkray - Free Calls & Texts	COMMUNICATION	4.20	244863.00	110.00	10000000.00	Free	0.00	Everyone	Communication	2018-05-29	Varies with device	Varies with device	2
2624	Tango - Live Video Broadcast	SOCIAL	4.30	3806669.00	110.00	100000000.00	Free	0.00	Mature 17+	Social	2018-08-01	Varies with device	Varies with device	2
2599	Tapatalk - 100,000+ Forums	SOCIAL	4.10	285816.00	110.00	10000000.00	Free	0.00	Mature 17+	Social	2018-06-19	Varies with device	Varies with device	2
2698	Target - now with Cartwheel	SHOPPING	4.10	68406.00	24.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-25	6.25.0+1906001476	5.0 and up	2
2771	Target - now with Cartwheel	SHOPPING	4.10	68406.00	24.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-25	6.25.0+1906001476	5.0 and up	3
784	TED	EDUCATION	4.60	181893.00	18.00	10000000.00	Free	0.00	Everyone 10+	Education	2018-07-27	3.2.5	4.1 and up	2
740	TED	EDUCATION	4.60	181893.00	18.00	10000000.00	Free	0.00	Everyone 10+	Education	2018-07-27	3.2.5	4.1 and up	3
6295	TED	FAMILY	4.60	181961.00	18.00	10000000.00	Free	0.00	Everyone 10+	Education	2018-07-27	3.2.5	4.1 and up	4
2199	Tee and Mo Bath Time Free	FAMILY	3.60	418.00	97.00	100000.00	Free	0.00	Everyone	Educational;Education	2016-11-07	1.0.3	4.0.3 and up	2
2309	Teladoc Member	MEDICAL	4.00	2094.00	23.00	500000.00	Free	0.00	Everyone	Medical	2018-07-26	3.19	4.3 and up	2
371	Telegram	COMMUNICATION	4.40	3128250.00	110.00	100000000.00	Free	0.00	Mature 17+	Communication	2018-07-27	Varies with device	Varies with device	2
4593	Telegram	COMMUNICATION	4.40	3128611.00	110.00	100000000.00	Free	0.00	Mature 17+	Communication	2018-07-27	Varies with device	Varies with device	3
2559	Telegram X	SOCIAL	4.60	70616.00	110.00	5000000.00	Free	0.00	Teen	Social	2018-07-27	Varies with device	Varies with device	2
958	Telemundo Now	ENTERTAINMENT	3.90	8674.00	19.00	1000000.00	Free	0.00	Teen	Entertainment	2018-05-25	3.3.1.42	4.4 and up	2
1921	Temple Run 2	GAME	4.30	8119154.00	62.00	500000000.00	Free	0.00	Everyone	Action	2018-07-05	1.49.1	4.0 and up	2
1887	Temple Run 2	GAME	4.30	8119151.00	62.00	500000000.00	Free	0.00	Everyone	Action	2018-07-05	1.49.1	4.0 and up	3
1760	Temple Run 2	GAME	4.30	8118937.00	62.00	500000000.00	Free	0.00	Everyone	Action	2018-07-05	1.49.1	4.0 and up	4
1730	Temple Run 2	GAME	4.30	8118937.00	62.00	500000000.00	Free	0.00	Everyone	Action	2018-07-05	1.49.1	4.0 and up	5
1662	Temple Run 2	GAME	4.30	8118609.00	62.00	500000000.00	Free	0.00	Everyone	Action	2018-07-05	1.49.1	4.0 and up	6
2590	Text free - Free Text + Call	SOCIAL	4.30	315441.00	110.00	10000000.00	Free	0.00	Everyone	Social	2018-07-26	Varies with device	Varies with device	2
2636	Text Free: WiFi Calling App	SOCIAL	4.20	83488.00	110.00	5000000.00	Free	0.00	Everyone	Social	2018-07-24	Varies with device	Varies with device	2
4239	Text Free: WiFi Calling App	SOCIAL	4.20	83474.00	110.00	5000000.00	Free	0.00	Everyone	Social	2018-07-24	Varies with device	Varies with device	3
4242	Textgram - write on photos	ART_AND_DESIGN	4.40	295237.00	110.00	10000000.00	Free	0.00	Everyone	Art & Design	2018-07-30	Varies with device	Varies with device	2
2554	TextNow - free text + calls	SOCIAL	4.40	441189.00	110.00	10000000.00	Free	0.00	Everyone	Social	2018-08-03	Varies with device	Varies with device	2
2638	textPlus: Free Text & Calls	SOCIAL	4.10	382121.00	28.00	10000000.00	Free	0.00	Everyone	Social	2018-07-26	7.3.1	4.1 and up	2
10270	The 5th Stand	SPORTS	4.80	1697.00	17.00	100000.00	Free	0.00	Everyone	Sports	2018-07-31	1.2.677	4.4 and up	2
2711	The Coupons App	SHOPPING	4.50	181990.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-04-27	Varies with device	Varies with device	2
2748	The Coupons App	SHOPPING	4.50	181990.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-04-27	Varies with device	Varies with device	3
2727	The Coupons App	SHOPPING	4.50	181990.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-04-27	Varies with device	Varies with device	4
922	The CW	ENTERTAINMENT	4.40	288150.00	21.00	5000000.00	Free	0.00	Teen	Entertainment	2018-07-23	2.17	4.4 and up	2
941	The CW	ENTERTAINMENT	4.40	288150.00	21.00	5000000.00	Free	0.00	Teen	Entertainment	2018-07-23	2.17	4.4 and up	3
7988	The CW	FAMILY	4.40	288209.00	21.00	5000000.00	Free	0.00	Teen	Entertainment	2018-07-23	2.17	4.4 and up	4
9495	The Emirates App	TRAVEL_AND_LOCAL	4.40	22776.00	55.00	1000000.00	Free	0.00	Everyone	Travel & Local	2018-08-06	4.7.1	5.0 and up	2
9570	The Game of Life	GAME	4.40	18652.00	63.00	100000.00	Paid	2.99	Everyone	Board	2018-07-04	2.1.2	4.4 and up	2
9780	The NBC App - Watch Live TV and Full Episodes	FAMILY	4.10	58104.00	17.00	5000000.00	Free	0.00	Teen	Entertainment	2018-07-05	4.18.1	4.1 and up	2
1849	The Simsâ„¢ FreePlay	GAME	4.30	931595.00	31.00	10000000.00	Free	0.00	Teen	Simulation	2018-07-16	5.39.1	4.0.3 and up	2
3810	The Wall Street Journal: Business & Market News	NEWS_AND_MAGAZINES	4.10	40975.00	36.00	1000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-08-02	4.4.2.19	4.1 and up	2
3015	theScore: Live Sports Scores, News, Stats & Videos	SPORTS	4.40	133825.00	34.00	10000000.00	Free	0.00	Everyone 10+	Sports	2018-07-25	6.17.2	4.4 and up	2
3056	theScore: Live Sports Scores, News, Stats & Videos	SPORTS	4.40	133833.00	34.00	10000000.00	Free	0.00	Everyone 10+	Sports	2018-07-25	6.17.2	4.4 and up	3
3064	theScore: Live Sports Scores, News, Stats & Videos	SPORTS	4.40	133833.00	34.00	10000000.00	Free	0.00	Everyone 10+	Sports	2018-07-25	6.17.2	4.4 and up	4
3086	theScore: Live Sports Scores, News, Stats & Videos	SPORTS	4.40	133833.00	34.00	10000000.00	Free	0.00	Everyone 10+	Sports	2018-07-25	6.17.2	4.4 and up	5
2228	Thomas & Friends: Race On!	FAMILY	4.10	29319.00	26.00	5000000.00	Free	0.00	Everyone	Casual;Action & Adventure	2018-05-18	2.4	4.4 and up	2
3500	TickTick: To Do List with Reminder, Day Planner	PRODUCTIVITY	4.60	25370.00	110.00	1000000.00	Free	0.00	Everyone	Productivity	2018-08-06	Varies with device	Varies with device	2
232	Tiny Scanner - PDF Scanner App	BUSINESS	4.70	286897.00	39.00	10000000.00	Free	0.00	Everyone	Business	2017-05-30	1.2.6	3.0 and up	2
292	Tiny Scanner Pro: PDF Doc Scan	BUSINESS	4.80	10295.00	39.00	100000.00	Paid	4.99	Everyone	Business	2017-04-11	3.4.6	3.0 and up	2
